"","TCGA-AB-2963","TCGA-AB-2824","TCGA-AB-2896","TCGA-AB-2851","TCGA-AB-2830","TCGA-AB-2858","TCGA-AB-2856","TCGA-AB-2843","TCGA-AB-2898","TCGA-AB-2836","TCGA-AB-3001","TCGA-AB-2981","TCGA-AB-2854","TCGA-AB-2859","TCGA-AB-2838","TCGA-AB-2845","TCGA-AB-2889","TCGA-AB-2849","TCGA-AB-2932","TCGA-AB-2955","TCGA-AB-2888","TCGA-AB-2996","TCGA-AB-2950","TCGA-AB-2973","TCGA-AB-2894","TCGA-AB-2893","TCGA-AB-2945","TCGA-AB-2998","TCGA-AB-2811","TCGA-AB-3005","TCGA-AB-2816","TCGA-AB-2900","TCGA-AB-2822","TCGA-AB-2820","TCGA-AB-2860","TCGA-AB-2866","TCGA-AB-2807","TCGA-AB-2861","TCGA-AB-2988","TCGA-AB-2903","TCGA-AB-2941","TCGA-AB-2842","TCGA-AB-2967","TCGA-AB-2840","TCGA-AB-2879","TCGA-AB-2993","TCGA-AB-2935","TCGA-AB-2939","TCGA-AB-2975","TCGA-AB-2873","TCGA-AB-2882","TCGA-AB-2847","TCGA-AB-2884","TCGA-AB-2848","TCGA-AB-2991","TCGA-AB-2886","TCGA-AB-2943","TCGA-AB-2954","TCGA-AB-3012","TCGA-AB-2992","TCGA-AB-2944","TCGA-AB-2841","TCGA-AB-2872","TCGA-AB-2874","TCGA-AB-2934","TCGA-AB-2970","TCGA-AB-2929","TCGA-AB-2952","TCGA-AB-3007","TCGA-AB-2926","TCGA-AB-2871","TCGA-AB-2969","TCGA-AB-2936","TCGA-AB-2887","TCGA-AB-2832","TCGA-AB-2965","TCGA-AB-2966","TCGA-AB-2892","TCGA-AB-2947","TCGA-AB-2979","TCGA-AB-2994","TCGA-AB-3002","TCGA-AB-2810","TCGA-AB-2815","TCGA-AB-2916","TCGA-AB-2834","TCGA-AB-2914","TCGA-AB-2862","TCGA-AB-2972","TCGA-AB-2901","TCGA-AB-2983","TCGA-AB-2919","TCGA-AB-2984","TCGA-AB-2867","TCGA-AB-2917","TCGA-AB-2897","TCGA-AB-2985","TCGA-AB-2990","TCGA-AB-2883","TCGA-AB-2837","TCGA-AB-2865","TCGA-AB-2986","TCGA-AB-2928","TCGA-AB-2839","TCGA-AB-2938","TCGA-AB-2891","TCGA-AB-2835","TCGA-AB-2997","TCGA-AB-2989","TCGA-AB-2844","TCGA-AB-2999","TCGA-AB-2930","TCGA-AB-3011","TCGA-AB-2942","TCGA-AB-2895","TCGA-AB-2878","TCGA-AB-2920","TCGA-AB-2821","TCGA-AB-2880","TCGA-AB-2910","TCGA-AB-2863","TCGA-AB-2817","TCGA-AB-2909","TCGA-AB-2877","TCGA-AB-2812","TCGA-AB-2826","TCGA-AB-2805","TCGA-AB-2868","TCGA-AB-2933","TCGA-AB-2828","TCGA-AB-2908","TCGA-AB-2806","TCGA-AB-3000","TCGA-AB-2956","TCGA-AB-2904","TCGA-AB-2937","TCGA-AB-2948","TCGA-AB-2976","TCGA-AB-2857","TCGA-AB-2814","TCGA-AB-2803","TCGA-AB-2923","TCGA-AB-2912","TCGA-AB-2995","TCGA-AB-2927","TCGA-AB-3009","TCGA-AB-2987","TCGA-AB-2802","TCGA-AB-2918","TCGA-AB-3006","TCGA-AB-2980","TCGA-AB-2931","TCGA-AB-2825","TCGA-AB-2870","TCGA-AB-2808","TCGA-AB-2833","TCGA-AB-2855","TCGA-AB-2818","TCGA-AB-2853","TCGA-AB-2915","TCGA-AB-2913","TCGA-AB-2881","TCGA-AB-2890","TCGA-AB-2982","TCGA-AB-2959","TCGA-AB-2869","TCGA-AB-2949","TCGA-AB-2978","TCGA-AB-2876","TCGA-AB-2924","TCGA-AB-2875","TCGA-AB-2946","TCGA-AB-2921","TCGA-AB-2819","TCGA-AB-2977","TCGA-AB-3008","TCGA-AB-2971","TCGA-AB-2957","TCGA-AB-2846","TCGA-AB-2823","TCGA-AB-2813","TCGA-AB-2940","TCGA-AB-2964","TCGA-AB-2925","TCGA-AB-2922","TCGA-AB-2885","TCGA-AB-2899","TCGA-AB-2911"
"hsa-mir-6874",1.322701,0,0,2.742529,0,0,7.453675,0,2.227536,1.003888,1.279301,0,1.59797,0,2.995833,0,0,0,1.081123,0,1.370663,2.100298,0,0,0,0,1.889784,0,0,4.377862,0,0,4.295579,0,3.055418,0,0,0,0,0.711165,2.596128,0,0,1.447287,0.75264,0,0,3.922449,1.368141,0.795684,2.132271,1.296356,0,0,0,6.042506,0,2.202711,4.085668,1.88649,0,0,2.056268,0.950963,0,0,2.570859,0,2.661054,0,0,2.699711,1.683904,0,2.243405,0,1.336628,2.62184,0.84332,0,1.135524,3.574326,1.542272,2.690161,0,1.48633,1.039922,1.144107,1.460876,0,0,0,4.34096,3.979319,0,1.438938,0,1.180384,3.027936,0,1.774906,0,0,0,0,0,1.1159,9.383548,0,5.189939,2.129,3.405024,2.207737,0,0,1.758137,1.526624,4.136393,1.596806,1.482204,2.50907,2.115091,2.204113,0,0,1.61846,0,0,0,1.432113,1.352102,0,3.192211,1.313229,1.852339,0,3.700661,0,0,0,1.005953,0,1.400009,0,2.328234,1.615498,1.219936,0,1.479828,0,0,0,0,3.397524,1.101108,0,0,1.704113,0,5.16931,0,0,1.139521,3.972011,1.767009,0,0,1.232032,1.619601,0.968999,1.4371,0,0,0,0,0,0.794965,0,1.514828,3.712646,2.983819,1.826214,1.686196,0,0,0,0,0
"hsa-mir-6875",0,0,0,0,1.620486,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540562,0,0,0,0,0,0,1.646559,0,0,0,0,2.225209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.368141,0.795684,0,0,0,0,0,0,0,0,0,0,3.565342,0,0,0,0,0,1.28543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.830822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.758137,0,0,0,2.964408,0,0,0,0,0,0,1.213868,0,0,0,0,0,0,0,0,2.096757,0,0,0,0,0,0,1.400009,0,0,0,1.219936,1.525746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.139521,0,0,0,0,1.232032,0,0,0,0,0,0,0,0,0,0,0,0,1.491909,0,0,0,0,0,0,0
"hsa-mir-6876",0,0,0,0,1.620486,0,0,0,0,0,1.279301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.314408,0,0,0,0,0,1.461209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.135524,0,0,0,0,0,0,0,0,0,1.84057,0,0,0.99483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.432113,0,0,0,0,1.852339,0,0.925165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.508466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.237549,0,0,0,0,0,0,0,0
"hsa-mir-6877",6.613503,4.199369,2.300554,0,0,2.17127,1.863419,4.449844,0,0,0,1.970609,1.59797,0,1.497916,1.606377,0,1.765546,0.540562,5.733038,1.370663,2.100298,2.941324,2.316837,10.13007,6.586238,0,0,2.648207,0,0,0,0,1.529197,0,1.418581,1.688653,5.844834,3.696079,0.711165,0,0,0,1.447287,4.515842,0,1.79916,3.922449,0,0.795684,0,2.592712,1.891341,0,0,0,4.544907,0,0,3.77298,3.565342,1.454721,0,1.901925,0,0,0,2.260725,0,0,1.628158,0,0,0,2.243405,1.834499,1.336628,0,0,5.264266,2.271047,0,0,2.690161,2.747585,5.945321,2.079843,1.144107,0,4.574035,0,0,1.736384,1.98966,0,0,10.622477,1.180384,3.027936,3.323289,0,0,0,1.801565,3.370635,0,1.1159,0,0,0,0,2.270016,2.207737,0,1.97777,3.516273,0,4.136393,1.596806,13.339835,2.50907,0,0.734704,0,0,2.427689,0,0,0,0,0,0,3.192211,1.313229,0,0,0,3.687452,0,0,1.005953,2.225276,1.400009,0,0,3.230997,0,0,0,1.806156,8.085229,2.846443,3.248916,0,6.606649,2.435431,2.418485,2.55617,3.442803,3.101586,2.525106,1.508466,1.139521,0,0,0,0,1.232032,3.239202,0.968999,0,5.118297,1.374196,5.856121,0,3.457982,0.794965,0,0,3.712646,2.983819,0,3.372391,2.044751,0,3.544867,0,2.317535
"hsa-mir-6878",0,0,0,0,0,0,0,0,0,1.003888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.889784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75264,0,0,0,0,0.795684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950963,0,2.169677,0,0,0,0,0,1.349856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.830822,1.774906,0,1.627767,0,0,0,0,0,0,0,0,1.135008,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61846,1.213868,0,0,1.432113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.826214,0,0,0,0,0,0
"hsa-mir-6879",1.322701,0,0,2.742529,1.620486,2.17127,1.863419,2.224922,0,0,1.279301,0,0,0,1.497916,0,1.253863,0,0,0,0,0,0,0,2.026014,1.646559,1.889784,0,0.882736,0,0,3.314408,2.147789,0,0,0,1.688653,0,0,0.711165,0,3.64688,2.825984,1.447287,0,0,0.89958,0,0,0,0,1.296356,0,0.72909,0,1.510627,0,0,1.361889,0,0,0,2.056268,0.950963,3.202121,0,0,2.260725,0,3.436155,1.628158,0,1.683904,1.238244,0,0,2.004942,1.31092,0,0,0,0,0,0,2.747585,1.48633,1.039922,0,2.921751,0,0,0,0.868192,0.99483,0,0,6.373486,0,3.027936,0.830822,1.774906,2.727977,0,3.60313,1.123545,2.415237,1.1159,0,0,0,0,0,2.207737,0,0,1.758137,1.526624,6.20459,0,0,0,0,2.204113,0,0,0.80923,2.427735,0,1.883303,0,0,0,1.596106,1.313229,3.704678,2.096757,0.925165,2.458301,1.674646,2.833728,0,0,0,0,0,1.615498,1.219936,1.525746,0,1.806156,2.695076,0,0,0,2.202216,0,1.209242,1.704113,0,1.033862,2.525106,3.016933,0,1.324004,0,2.089205,2.299268,0,0,0.968999,0,0,0,0,1.90693,0,0.794965,0,0,0,0,0,0,0,0,5.317301,0,0
"hsa-mir-6880",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.497916,0,1.253863,0,0,0,0,0,0,0,0,0,0,1.75342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.296356,0,0,0,0,0,0,0,0,7.130684,0,0,0,1.601061,0,0,0,0,0,0,0,1.683904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.248991,0,0,0.830822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.115091,0,0,0,0,0,0,0,0,1.352102,1.629615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.435431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.491909,0,0,0,0,0,0,0
"hsa-mir-6881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.330527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.596106,0,0,0,0,0,1.674646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6882",1.322701,2.099685,0,1.371264,1.620486,4.34254,0,0,0,0,0,0,0,0,0,1.606377,1.253863,1.765546,0.540562,0,1.370663,0,0,2.316837,0,0,0,0,0,0,0,0,0,0,1.527709,0,0,0,0,0,0,0,0,0,0,0,0.89958,1.961225,0,0,0,0,0,0,0,1.510627,0,0,0,1.88649,0,0,2.056268,0.950963,0,4.339355,0,0,0,0,0,0,1.683904,0,0,0,0,0,0.84332,0,0,1.787163,0,0,0,2.97266,0,1.144107,0,0,0,0,0,0.99483,0,0,0,1.180384,0,0,1.774906,0,0.813884,0,1.123545,0,0,0,0,2.594969,2.129,0,0,0,0,0,3.053249,0,3.193613,0,0,0,0,0,0,1.61846,0,0,0,2.864226,0,3.259229,0,0,0,0,0,1.229151,3.349293,0,0,0,1.400009,2.561075,0,0,1.219936,0,0,0,2.695076,0,0.812229,0,0,0,2.418485,0,0,1.033862,0,0,1.139521,0,0,0,0,0,0,0,0,0,0,0,1.90693,0,0,0,0,1.237549,1.491909,5.478642,3.372391,0,1.202083,0,1.13713,0
"hsa-mir-6883",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.646559,0,0,0,0,0,0,0,0,0,0,0,1.461209,0,0,0.865376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.454721,0,0,0,0,0,0,0,3.436155,0,0,0,0,0,0,0,0,0.84332,0,0,0,0,0,0,0,0,0,1.460876,0,0,0,0,0,0,0,0,1.180384,0,0,0,0,0,0,0,2.415237,0,0,0,0,0,0,0,0,0,0,0,4.136393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.806156,0,0,0,1.698762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6884",1.322701,0,0,1.371264,0,0,0,0,2.227536,1.003888,0,0,0,0,0,0,0,0,0.540562,0,0,0,2.941324,0,0,0,0,0,0,0,0,0,0,0,0,0,3.377306,1.461209,0,0,1.730752,0,0,0,0,0,0,0,1.368141,0.795684,0,1.296356,0,0,0,0,0,0,0,0,0,1.454721,0,0,0,2.169677,1.28543,2.260725,1.330527,3.436155,0,0,0,0,0,0,0,0,0,0,1.135524,0,0,0,0,0,0,1.144107,0,0,0,0.799015,0,0.99483,0,0,0,0,0,0,0,0,0,0,0,2.415237,0,0,0,2.594969,2.129,0,0,0,0,0,0,2.068197,1.596806,0,0,0,0,0,0,0,0,4.301936,0,0,0,0,1.596106,0,0,0,0,0,1.674646,0,1.005953,0,0,5.12215,2.328234,0,0,0,1.479828,1.806156,0,0,0,0,1.101108,0,0,0.852057,1.721401,0,0,0,0,0,1.767009,0,0,0,0,0.968999,0,0,0,0,0,0,0,0,0,1.237549,0,0,0,0,0,0,1.13713,0
"hsa-mir-6885",0,0,0,0,0,0,1.863419,0,0,0,0,0,0,0,0,1.606377,0,0,0,0,0,0,0,0,0,0,0,1.75342,0.882736,0,0,0,0,1.529197,0,0,0,0,0,0,0,0,0,0,0,0,0.89958,0.980612,0,0,0,0,0,0,0,0,0,0,0,1.88649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31092,0,0,0,0,1.542272,0,0,1.48633,1.039922,0,0,1.524678,0,0,0,0,0,0,2.124495,0,0,0,0,5.455954,0,0,1.123545,2.415237,0,0,0,2.594969,0,0,0,0,1.97777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.432113,0,0,1.596106,0,1.852339,0,0.925165,0,0,0,0,1.112638,1.400009,5.12215,0,0,1.219936,0,0,0,0,0,0,0,1.101108,0,1.209242,0,0,1.033862,2.525106,0,0,0,0,6.267615,0,0,1.619601,0,1.4371,2.559148,0,0,0,1.728991,0.794965,0,0,1.237549,0,0,0,0,0,0,0,0
"hsa-mir-6886",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.661644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.313229,0,0,0,0,0,0,0,0,0,0,0,0,0,1.525746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.202083,0,0,0
"hsa-mir-6887",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.496529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6889",1.322701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31092,0,0,1.135524,0,0,0,0,0,0,0,0,0,1.84057,0,0,0,0,0,0,0,0,0,0,2.727977,0,0,0,0,0,0,0,0,0,0,1.103869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.164117,0,0,0,0,0,0,0,0,0,1.101108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.118297,0,0,0,0,0,3.790693,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6890",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.646559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.345887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6891",0,0,0,0,1.620486,0,1.863419,8.899687,0,0,1.279301,0,1.59797,0,1.497916,0,0,0,0,0,0,2.100298,0,2.316837,0,3.293119,1.889784,1.75342,0.882736,0,0,0,0,0,1.527709,2.837161,1.688653,0,0,0,3.461504,1.82344,0,1.447287,0,0,0.89958,0,0,1.591368,0,1.296356,0.94567,0,1.496529,1.510627,0,0,0,0,0,2.909442,4.112535,0,0,0,1.28543,0,3.99158,0,1.628158,0,0,0,2.243405,0,0,0,2.529959,0,0,1.787163,0,0,0,4.458991,0,0,0,0,1.84057,0,0.868192,0.99483,0,0,4.248991,1.180384,6.055871,0,1.774906,0,0,0,0,0,0,2.345887,0,0,0,0,0,4.881323,1.97777,0,0,0,1.596806,1.482204,0,2.115091,0.734704,0,0,6.473838,3.641603,2.150968,3.766606,1.432113,0,0,0,1.313229,0,0,0,0,0,0,0,1.112638,0,0,1.164117,0,2.439872,0,0,0,0,0.948814,0,0,0,9.741723,0,0,0,0,0,0,2.279041,0,1.767009,0,0,1.232032,1.619601,0,0,0,0,0,0,0,0,3.790693,1.514828,1.237549,0,0,0,0,0,1.772434,0,4.635069
"hsa-mir-6892",6.613503,8.398739,0,5.485057,3.240971,13.027619,14.907351,2.224922,10.023913,8.031104,3.837902,2.627479,4.79391,1.218272,4.493749,4.81913,8.777044,0,3.243369,1.146608,5.482652,8.40119,11.765294,2.316837,2.026014,23.051832,5.669352,8.7671,4.413678,13.133586,20.026881,6.628816,6.443368,10.704379,4.583126,17.022967,5.065959,1.461209,1.848039,2.133494,3.461504,10.94064,5.651969,4.341861,2.257921,2.142649,0,0.980612,0,7.956842,1.066136,2.592712,13.239384,2.916362,16.461817,10.574386,6.817361,22.027111,6.809447,0,3.565342,14.547211,16.450142,0.950963,32.021211,4.339355,2.570859,6.782175,7.983161,6.872309,1.628158,8.099133,0,3.714733,15.703835,5.503497,2.673255,15.731041,3.373279,15.792798,4.542094,3.574326,7.711361,18.831125,10.990339,13.376972,6.239529,8.00875,0,3.049357,1.84057,0.799015,0.868192,9.948299,4.076342,10.072566,38.240918,4.721536,6.055871,9.969866,14.199251,2.727977,2.441651,7.206259,0,12.076186,11.158996,11.729435,5.489453,5.189939,4.258001,4.540032,4.415474,12.203307,1.97777,3.516273,4.579873,2.068197,1.596806,7.41102,0,4.230181,6.612338,0,4.67984,12.947676,26.70509,15.056775,7.533212,22.913805,2.704205,8.148073,7.980528,10.505829,1.852339,6.290271,9.251652,7.374903,1.674646,0,10.059532,7.788465,5.600037,0,3.492352,6.461994,4.879745,9.154477,2.959657,5.418468,2.695076,0.948814,5.685602,10.192572,14.314406,9.741723,7.255455,5.964396,5.164204,3.101586,0,1.508466,3.418562,1.324004,1.767009,4.17841,4.598536,8.624226,4.858803,7.751991,10.059697,2.559148,6.870982,5.856121,17.162373,1.728991,2.384895,22.744159,4.544484,7.425292,8.951456,7.304855,6.744782,8.179006,10.818751,8.862168,3.41139,11.587673
"hsa-mir-6893",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-6894",0,0,0,0,0,0,0,2.224922,1.113768,0,0,0.65687,0,2.436543,1.497916,0,0,0,0,1.146608,1.370663,2.100298,0,0,0,0,0,1.75342,0.882736,0,2.225209,0,0,0,0,0,0,1.461209,0,0,0.865376,0,0,0,0,0,0.89958,0,0,0,1.066136,1.296356,1.891341,0,0,1.510627,2.272454,0,0,0,3.565342,0,0,0.950963,0,2.169677,2.570859,0,1.330527,0,0,1.349856,0,1.238244,2.243405,0,0,0,0.84332,5.264266,0,0,0,0,0,0,0,0,0,1.524678,0,0,0.868192,0,0,0,2.124495,0,0,0.830822,1.774906,0,0,0,0,0,0,2.345887,0,0,2.129,0,1.103869,0,0,0,0,0,0,0,0,2.115091,0,1.594561,0,0,3.641603,2.150968,1.883303,0,0,1.629615,0,1.313229,0,0,0,0,3.349293,0,0,1.112638,0,0,1.164117,0,1.219936,0,2.959657,1.806156,2.695076,0,0.812229,1.698762,0,0,0,1.704113,0,1.033862,0,0,0,2.648007,0,0,0,0,0,0,0,2.559148,0,5.856121,1.90693,0,0,0,0,2.475097,1.491909,1.826214,0,0,0,0,3.41139,0
"hsa-mir-6895",0,0,0,0,0,2.17127,0,0,0,0,2.558602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711165,0.865376,0,0,0,0,0,0.89958,0,0,0,0,0,0,0,0,0,0,4.405422,0,1.88649,0,1.454721,0,1.901925,0,0,0,0,0,0,1.628158,0,1.683904,0,0,0,0.668314,0,0,0,0,0,0,2.690161,0,0,0,1.144107,0,0,0,0,0,0,0,0,0,0,0,0.830822,0,0,0.813884,0,0,0,1.1159,0,0,0,0,0,0,0,0,0,1.526624,0,0,0,2.50907,0,0.734704,0,0,0.80923,0,0,0,0,1.352102,1.629615,0,2.626457,0,0,1.85033,2.458301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.209242,0,0,1.033862,0,0,0,0,1.767009,0,0,0,0,0.968999,0,0,0,2.92806,0,0,0.794965,0,0,0,2.983819,0,0,0,0,0,0,2.317535
